product_id,name,current_price,original_price,review_count,rating_average,battery,bluetooth,brand,camera_primary,camera_secondary,GPU,chip_set,NFC,CPU,display_type,GPS,internet,accessories,model,jack_3.5mm,sim_type,charging_port,weight,camera_video,RAM,ROM,screen_size,wifi,source,category,category_id,discount_rate,url,image_url,thumbnails
82060,Xiaomi Redmi Note 13 Pro 8GB 256GB ,6290000.0,7990000.0,0,0,5000 mAh ,v5.2,xiaomi,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,Mali-G57 MC2,MediaTek Helio G99-Ultra 8 nhân,Có,2.2 GHz,AMOLED,"GPS (L1), GLONASS (G1), BDS (B1I+B1c), GALILEO (E1), QZSS (L1)",4G,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C, Củ sạc nhanh rời đầu Type A ",Vivo Y22S ,Có,2 SIM (Nano-SIM),USB Type-C,188 g ,FullHD 1080p@60/30fps<br>HD 720p@30fps,8GB - 12GB,128GB và 256GB,6.67 inches,Wi-Fi hotspot<br>Wi-Fi 802.11 a/b/g/n/ac<br>Dual-band (2.4 GHz/5 GHz),cellphones.com.vn,3,mobiles,22,http://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-pro-8gb-256gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13-pro-4g_13__1_3.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13-pro-4g_13__1_3.png
88563,Samsung Galaxy A16 5G 8GB 128GB,5890000.0,6090000.0,2,5,"5,000mAh",5.3,samsung,"Camera góc rộng: 50MP, f/1.8 AF<br>Camera góc siêu rộng: 5MP, f/2.2<br> Camera Macro: 2MP, f/2.4","13MP, f/2.0",Mali-G57,MediaTek Dimensity 6300(6nm)  ,Có,N/A,Super AMOLED,"GPS, Glonass, Beidou, Galileo, QZSS",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",Samsung ,N/A,2 Nano-SIM,USB Type-C,192 gr,FHD (1920 x 1080)@30fps,8GB - 12GB,128GB và 256GB,6.7 inches,N/A,cellphones.com.vn,3,mobiles,8,http://cellphones.com.vn/dien-thoai-samsung-galaxy-a16.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-a16-5g_2_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-a16-5g_2_.png
76439,Xiaomi 14T 12GB 512GB,0,13990000.0,11,5,5000 mAh,v5.4,xiaomi,"Camera chính: 50MP, 23mm, ƒ/1 7 Cảm biến hình ảnh IMX906 của Sony 2 0 m Super Pixel <br>Máy ảnh tele: 50MP, 50mm, ƒ/1 9<br>Máy ảnh góc siêu rộng: 12MP, 15mm, ƒ/2 2 ","32MPƒ/2,0<br>FOV 80,8˚<br>Chế độ ban đêm<br>HDR<br>Tính năng chụp ảnh bằng lòng bàn tay",Arm Mali-G615 MC6,MediaTek Dimensity 8300-Ultra,Có,"1x Cortex-A715, Lên đến 3,35GHz; 3x  Cortex-A715, Lên đến 3,2GHz; 4x Cortex-A510  lên đến 2,2GHz",AMOLED,N/A,5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C",INOI Note 13s 8GB 256GB,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,N/A,195g,N/A,8GB - 12GB,Trên 512GB,6.67 inches,Wi-Fi 6E,cellphones.com.vn,3,mobiles,1,http://cellphones.com.vn/xiaomi-14t.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_2_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_2_.png
91991,Xiaomi Redmi Note 14 Pro Plus 5G 8GB 256GB,10790000.0,10990000.0,2,5, 5110 mAh,5.4,xiaomi,"Chính 200MP, OIS - f/1.65 <br> Góc siêu rộng 8MP - f/2.2<br> Macro 2MP - f/2.4 ",Camera trước - f/2.2,Qualcomm® Adreno™ GPU,Snapdragon® 7s Gen 3,Có,"8 nhân, xung nhịp 2.5Ghz",AMOLED,"QZS, GPS, GLONASS, GALILEO, BEIDOU",5G,"Redmi Note 14 Pro Plus, Cáp USB Type C, Sạc 120W, Dụng cụ lấy SIM, Sách hướng dẫn,...",Xiaomi Redmi Note 14 Pro Plus,N/A,2 Nano-SIM,USB Type-C,"210.14g (Xanh Băng Giá, Đen Huyền Bí) <br>  205.13g (Xanh Oải Hương)",HD 720p@30fps <br> FullHD 1080p@60fps<br> FullHD 1080p@30fps <br> 4K 2160p@30fps <br> 4K 2160p@24fps,8GB - 12GB,128GB và 256GB,6.67 inches,"Wi-Fi hotspot,  Wi-Fi Direct,  Wi-Fi 6E,  Wi-Fi 6,  Wi-Fi 5,  Wi-Fi 4,  Dual-band (2.4 GHz/5 GHz)",cellphones.com.vn,3,mobiles,2,http://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-14-pro-plus.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/redmi-note-14-pro-plus-xanh.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/redmi-note-14-pro-plus-xanh.jpg
59255,iPhone 16 Plus 128GB | Chính hãng VN/A,24690000.0,25990000.0,3,5,N/A,Bluetooth 5.3,apple,"Camera chính: 48MP, f/1.6, 26mm, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao<br> Camera góc siêu rộng: 12MP, ƒ/2.2, 13 mm, Focus Pixels 100%, Độ phóng đại quang học 2x, độ thu nhỏ quang học 2x; phạm vi thu phóng quang học 4x Độ thu phóng kỹ thu","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",GPU 5 lõi mới,Apple A18 ,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS và BeiDou",5G,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu",Lenovo Tab Extreme,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,USB Type-C,199 gram,"4K@24 fps<br>4K@25 fps<br>4K@30 fps<br>4K@60 fps<br>1080p@25fps, 1080p@30 fps, hoặc 1080p@60 fps",8GB - 12GB,128GB và 256GB,6.7 inches,Wi‑Fi 7 (802.11be) với 2x2 MIMO7,cellphones.com.vn,3,mobiles,5,http://cellphones.com.vn/iphone-16-plus.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-plus-1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-plus-1.png
76443,Xiaomi 14T Pro 12GB 512GB,0,17990000.0,13,4.9,5000 mAh,v5.4,xiaomi,"Máy ảnh chính: 50MP, 23mm, ƒ/1 6 <br> Máy ảnh góc siêu rộng: 12MP, 15mm, ƒ/2 2 <br>Máy ảnh tele: 50MP, 60mm, ƒ/2 0","32MPƒ/2,0 <br>Độ dài tiêu cự tương đương 25 mm <br> FOV 80,8˚<br>Chế độ ban đêm<br>HDR<br>Tính năng chụp ảnh bằng lòng bàn tay",Immortalis-G720 MC12,MediaTek Dimensity 9300+,Có,"1 x Cortex-X4, tối đa 3,4GHz; 3 x Cortex-X4,  lên đến 2,85GHz; 4 x Cortex-A720, lên đến 2.0GHz",AMOLED,N/A,5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C",INOI Note 13s 8GB 256GB,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,N/A,209g,N/A,8GB - 12GB,Trên 512GB,6.67 inches,Wi-Fi 7,cellphones.com.vn,3,mobiles,1,http://cellphones.com.vn/xiaomi-14t-pro.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_pro_1_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi_14t_pro_1_.png
72303,Xiaomi Redmi Note 13 Pro 4G 8GB 128GB,6190000.0,7290000.0,18,5,5000 mAh ,v5.2,xiaomi,"Chính 200 MP & Phụ 8 MP, 2 MP",16 MP,Mali-G57 MC2,MediaTek Helio G99-Ultra 8 nhân,Có,2.2 GHz,AMOLED,"GPS (L1), GLONASS (G1), BDS (B1I+B1c), GALILEO (E1), QZSS (L1)",4G,"Redmi Note 13 Pro, Que lấy SIM, sách hướng dẫn sử dụng, củ sạc 67W, dây sạc USB Type-C, ốp lưng nhựa.",Vivo Y22S ,Có,2 SIM (Nano-SIM),USB Type-C,188 g ,FullHD 1080p@60/30fps<br>HD 720p@30fps,8GB - 12GB,128GB và 256GB,6.67 inches,Wi-Fi hotspot<br>Wi-Fi 802.11 a/b/g/n/ac<br>Dual-band (2.4 GHz/5 GHz),cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/xiaomi-redmi-note-13-pro.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13-pro-4g_13__1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/x/i/xiaomi-redmi-note-13-pro-4g_13__1.png
85280,OPPO Find X8,0,22990000.0,17,4.9,5630 mAh,5.4 BLE,oppo,50MP OIS (Chính) + 50MP (Chân dung Tele) + 50MP (Góc rộng),"32MP, khẩu độ F/2.4",Immortalis G925 MC12,MediaTek Dimensity 9400 ,Có,8 nhân,AMOLED,"GPS, GLONASS, BDS, Galileo, QZSS, NavlC",5G,OPPO FIND X8<br> Cáp USB Type C<br> Củ sạc superVOOC 80W <br> Dụng cụ lấy SIM <br>Sách hướng dẫn<br>Miếng dán màn hình (Đã dán sẵn)<br> Vỏ bảo vệ,iPhone 15 Pro,N/A,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM,USB Type-C,193 gr (bao gồm pin),"4K Video@30/60fps<br> 1080P Video@ 30/60fps <br>720P Video@30fps<br> Slo-mo Video: 1080P@240fps, 720P@240fps/480fps<br> Cinematic: 4K@30fps <br>Time-lapse: 4K@30fps, 1080P@30fps <br>Dual-view video: 1080P@30fps<br> Support EIS/OIS video<br> Optical zoom: ",12GB trở lên,Trên 512GB,6.59 inches,N/A,cellphones.com.vn,3,mobiles,1,http://cellphones.com.vn/dien-thoai-oppo-find-x8.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-oppo-find-x8-xam-1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/d/i/dien-thoai-oppo-find-x8-xam-1.png
90117,iPhone 16 Pro Max 1TB | Chính hãng VN/A,44690000.0,46990000.0,7,5,N/A,Bluetooth 5.3,apple,"Camera chính: 48MP, f/1.78, 24mm, 2µm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%<br>Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm,ƒ/2.2 và trường ảnh 120°, Hybrid Focus Pixels, ảnh có độ phân giải ","12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels",GPU 6 lõi mới,Apple A18 Pro,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi hiệu suất,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS, BeiDou và NavIC",5G,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu",Lenovo Tab Extreme,N/A,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim,USB Type-C,227 gram,"4K@24 fps, 4K@25 fps, 4K@30 fps, 4K@60 fps, 4K@100 fps, 4K@120 fps <br>1080p@25fps, 1080p@30 fps, 1080p@60 fps hoặc 1080p@120 fps<br> 720p@30 fps",8GB - 12GB,Trên 512GB,6.9 inches,Wi‑Fi 7 (802.11be) với 2x2 MIMO7,cellphones.com.vn,3,mobiles,5,http://cellphones.com.vn/iphone-16-pro-max-1tb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max_2.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-16-pro-max_2.png
84614,Samsung Galaxy Z Flip6 12GB 512GB,25490000.0,32990000.0,0,0,4000 mAh,v5.3,samsung,"Camera góc chụp rộng: 50.0 MP, f/1.8, thu phóng quang học 2x<br>Góc chụp siêu rộng: 12.0 MP, f/2.2","10.0 MP, f/2.2",N/A,Snapdragon 8 Gen 3 for Galaxy Tăng lên 42% AI,Có,"8 nhân 3.39 GHz, 3.1GHz, 2.9GHz, 2.2GHz",Dynamic AMOLED 2X,"GPS, Glonass, Beidou, Galileo, QZSS",5G,N/A,Masstel Fami 60 ,N/A,2 Nano SIM hoặc 1 Nano + 1 eSIM,USB Type-C,187 g,"UHD 4K (3840 x 2160)@60fps<br>240fps @FHD, 120fps @FHD",8GB - 12GB,Trên 512GB,6.7 inches,Wi-Fi 802.11a/b/g/n/ac/ax <br>2.4GHz+5GHz+6GHz,cellphones.com.vn,3,mobiles,23,http://cellphones.com.vn/samsung-galaxy-z-flip-6-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-flip-6-xanh-duong-6_2_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-z-flip-6-xanh-duong-6_2_1.png
83010,OPPO Reno12 5G 12GB 256GB,10990000.0,12990000.0,0,0,5000mAh,N/A,oppo,50MP + OIS <br> Camera góc rộng: 8MP <br>Camera xóa phông: 2MP,32MP,N/A,MediaTek Dimensity 7300,Có,N/A,AMOLED,N/A,5G,N/A,iPhone 15 Pro,N/A,N/A,N/A,N/A,N/A,8GB - 12GB,128GB và 256GB,6.7 inches,N/A,cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/dien-thoai-oppo-reno12-5g.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__7_70.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__7_70.png
90682,realme 13+ 5G 8GB 256GB,7990000.0,9490000.0,0,0,5000 mAh,v5.4,realme,50MP 882 OIS + 2MP + Flicker,"16MP, f/2.4",Arm® Mali-G615,Dimensity 7300 Energy 5G ,Có,Lõi tám nhân 4*A78 @2.5 GHz，4*A55 @2.5 GHz,OLED,"GPS, Glonass, Beidou, Galileo, QZSS",5G,"Điện thoại, Cáp Type C, Củ sạc nhanh rời đầu Type A, Sách hướng dẫn, Cây lấy sim, Ốp lưng",N/A,Có,2 Nano-SIM,USB Type-C,185g,"4K@ 30fps, 1080p @ 60fps/30fps, 720p @ 60fps/30fps",8G,128GB và 256GB,6.67 inches,2.4/5GHz Wi-Fi<br>Wi-Fi 6,cellphones.com.vn,3,mobiles,16,http://cellphones.com.vn/dien-thoai-realme-13-plus-5g.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/realme-13-plus-5g_6_.jpg,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/r/e/realme-13-plus-5g_6_.jpg
33485,iPhone 13 Pro Max 128GB | Chính hãng VN/A,22990000.0,28990000.0,176,4.9,4352mAh,"v5.0, LE, A2DP",apple,"Camera góc rộng: 12MP, ƒ/1.5 <br> Camera góc siêu rộng: 12MP, ƒ/1.8 <br> Camera tele : 12MP, /2.8","12MP, ƒ/2.2",GPU 5 nhân,Apple A15 Bionic 6 nhân,Có,3.22 GHz,Super Retina XDR OLED,"GPS, GLONASS, Galileo, QZSS, and BeiDou",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",iPhone 13 Pro Max,Không,2 SIM (nano‑SIM và eSIM),Lightning,240g,4K@24/30/60fps<br>1080p FullHD @24/30/60fps<br>720p HD@30fps,4GB - 6GB,128GB và 256GB,6.7 inches,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz)",cellphones.com.vn,3,mobiles,21,http://cellphones.com.vn/iphone-13-pro-max.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-13-pro-max.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-13-pro-max.png
57499,Samsung Galaxy S23 Ultra 12GB 512GB ,22990000.0,36990000.0,12,5,5000 mAh,"5.3, A2DP, LE",samsung,"Siêu rộng: 12MP F2.2 (Dual Pixel AF)<br>Chính: 200MP F1.7 OIS ±3° (Super Quad Pixel AF)<br>Tele 1: 10MP F4.9 (10X, Dual Pixel AF) OIS,<br>Tele 2: 10MP F2.4 (3X, Dual Pixel AF) OIS Thu phóng chuẩn không gian 100X",12MP F2.2 (Dual Pixel AF),Adreno 740,Snapdragon 8 Gen 2 (4 nm),Có,1x3.36 GHz Cortex-X3 & 2x2.8 GHz Cortex-A715 & 2x2.8 GHz Cortex-A710 & 3x2.0 GHz Cortex-A510,Dynamic AMOLED 2X,"GPS, GLONASS, BDS, GALILEO",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C ",Samsung S23 Ultra 12GB 512GB,Không,2 Nano SIM hoặc 1 Nano + 1 eSIM,USB Type-C,233 g,"8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS",8GB - 12GB,Trên 512GB,6.8 inches,"Wi-Fi 802.11 a/b/g/n/ac/6e, tri-band, Wi-Fi Direct",cellphones.com.vn,3,mobiles,38,http://cellphones.com.vn/samsung-galaxy-s23-ultra-12gb-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-s23-ulatra_2_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-s23-ulatra_2_.png
53269,Samsung Galaxy A35 5G 8GB 128GB,7490000.0,8290000.0,10,4.9,5000 mAh,v5.3,samsung,"Camera chính rộng:  50 MP OIS+HDR  <vr> Camera Macro: 5MP, f/2.4 <br> Camera siêu rộng: 8MP, f/2.2","13MP, f/2.2",Mali-G68 MP5,Exynos 1380,Có,4 nhân 2.4 GHz & 4 nhân 2.0 GHz,Super AMOLED,"GPS, Glonass, Beidou, Galileo, QZSS",5G,"Máy, cáp sạc Type-C, Que chọc SIM, Hướng dẫn nhanh",OPPO A17K ,Không,2 SIM (Nano-SIM),USB Type-C,209g,UHD 4K (3840 x 2160)@30fps <br>Quay chậm 240fps @HD,8GB - 12GB,128GB và 256GB,6.6 inches,802.11 a/b/g/n/ac/ax <br>2.4GHz+5GHz <br>WiFi Direct ,cellphones.com.vn,3,mobiles,14,http://cellphones.com.vn/samsung-galaxy-a35.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a35_8_.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-a35_8_.png
59293,Samsung Galaxy S24 Plus 12GB 256GB,19490000.0,26990000.0,6,5,"4,900mAh",Bluetooth 5.3,samsung,"Camera chính góc rộng: 50 MP, f/1.8, Dual Pixel PDAF, OIS<br>Camera tele: 10 MP, f/2.4, PDAF, OIS, zoom quang học 3x<br>Camera góc siêu rộng: 12 MP, f/2.2, 120˚","12 MP, f/2.2",Adreno 750,Exynos 2400 ,Có,"3.2GHz,2.9GHz,2.6GHz,1.95GHz",Dynamic AMOLED 2X,"GPS, GLONASS, BDS, GALILEO",5G,N/A,Lenovo Tab Extreme,N/A,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM,USB Type-C,196g,"8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 1080p@960fps",8GB - 12GB,128GB và 256GB,6.7 inches,"802.11a/b/g/n/ac/ax 2.4GHz+5GHz+6GHz, HE160, MIMO, 1024-QAM",cellphones.com.vn,3,mobiles,28,http://cellphones.com.vn/samsung-galaxy-s24-plus.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s24-plus.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-galaxy-s24-plus.png
72751,Samsung Galaxy S24 8GB 512GB,20190000.0,26490000.0,1,5,4.000 mAh,Bluetooth 5.3,samsung,"Camera chính 50 MP, f/1.8 <br>Camera tele: 10 MP, f/2.4,  PDAF, OIS, zoom quang học 3x<br>Camera góc siêu rộng: 12 MP, f/2.2, 120˚","12 MP, f/2.2",Xclipse 940,Exynos 2400,Có,"1 nhân 3.3 GHz, 5 nhân 3.2 GHz & 2 nhân 2.3 GHz",Dynamic AMOLED 2X,"GPS, Glonass, Beidou, Galileo, QZSS",5G,N/A,Samsung Galaxy S24 8GB 512GB,N/A,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM,USB Type-C,167g,"8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 1080p@960fps",8GB - 12GB,Trên 512GB,6.2 inches,"802.11a/b/g/n/ac/ax 2.4GHz+5GHz+6GHz, HE160, MIMO, 1024-QAM",cellphones.com.vn,3,mobiles,24,http://cellphones.com.vn/samsung-galaxy-s24-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/2/s24-thumb.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/2/s24-thumb.png
68863,iPhone 15 Pro Max 512GB | Chính hãng VN/A,33990000.0,40990000.0,7,4.9,4422 mAh,v5.3,apple,"Camera chính: 48MP, 24 mm, ƒ/1.78, <br>Camera góc siêu rộng: 12 MP, 13 mm, ƒ/2.2<br>Camera Tele 5x: 12 MP, 120 mm, ƒ/2.8","12MP, ƒ/1.9",GPU 6 nhân mới,Apple A17 Pro 6 nhân,Có,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi hiệu suất,Super Retina XDR OLED,"GPS tần số kép chính xác (GPS, GLONASS, Galileo, QZSS, BeiDou và NavIC)",5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",iPhone 15 Pro,Không,2 SIM (nano‑SIM và eSIM),USB Type-C,221 g,4K@24/25/30/60 fps<br>HD 1080p@25/30/60 fps<br>HD 720p@30 fps,8GB - 12GB,Trên 512GB,6.7 inches,Wi‑Fi 6E (802.11ax),cellphones.com.vn,3,mobiles,17,http://cellphones.com.vn/iphone-15-pro-max-512gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-max_5.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/iphone-15-pro-max_5.png
57497,Samsung Galaxy S23 8GB 128GB - Chỉ có tại CellphoneS,13990000.0,22990000.0,24,5, 3900 mAh, v5.3,samsung,"Camera chính 50 MP & Phụ 12 MP, 10 MP",12MP,Adreno 740,Snapdragon 8 Gen 2 for Galaxy,Có,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",Dynamic AMOLED 2X,BEIDOU<br>GPS<br> GLONASS<br>GALILEO,5G,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C",Samsung Galaxy S23 8GB 128GB,Không,2 Nano SIM hoặc 1 Nano + 1 eSIM,USB Type-C,168 g,HD 720p@30fps<br>FullHD 1080p@30fps<br>4K 2160p@60fps<br>8K 4320p@24fps<br>8K 4320p@30fps,8G,128GB và 256GB,6.1 inches,802.11 a/b/g/n/ac/ax,cellphones.com.vn,3,mobiles,39,http://cellphones.com.vn/samsung-galaxy-s23-128gb.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-s23_1.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/s/a/samsung-s23_1.png
55189,iPad Gen 10 10.9 inch 2022 Wifi 64GB I Chính hãng Apple Việt Nam,8490000.0,12990000.0,13,4.9,28.6 Wh (~ 7587 mAh),v5.2,apple,"Camera góc rộng: 12MP, ƒ/1.8","Camera góc siêu rộng: 12MP, 122°, ƒ/2.4",Apple GPU 4 nhân,Apple A14 Bionic 6 nhân,Không,2 nhân 3.1 GHz & 4 nhân 1.8 GHz,IPS LCD,"GPS, iBeacon",N/A,"iPad, Cáp sạc USB-C (1 mét), Sạc USB-C 20W",iPad 10.9 inch 2022 Wifi 64GB,Không,N/A,USB Type-C,477g,4K 2160p@30fps<br>4K 2160p@24fps<br>4K 2160p@25fps<br>4K 2160p@60fps<br> FullHD 1080p@25fps<br> FullHD 1080p@30fps<br> FullHD 1080p@60fps<br> HD 720p@30fps,N/A,N/A,10.9 inches,"Dual-band, MIMO,Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi hotspot",cellphones.com.vn,4,tablets,35,http://cellphones.com.vn/ipad-10-9-inch-2022.html,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-10-9-inch-2022.png,https://cdn2.cellphones.com.vn/insecure/rs:fill:358:358/q:90/plain/https://cellphones.com.vn/media/catalog/product/i/p/ipad-10-9-inch-2022.png
